post_id,caption_text,topic,hashtags_count,post_length,likes,shares,comments,is_viral
8125,this post will change your life,tech,12,227,11909,207,7767,1
8126,,education,9,126,6938,2230,1138,1
8127,,motivation,6,84,9936,2367,1630,1
8128,learning ai is the future,news,6,132,44938,2994,3081,0
8129,stay consistent and grow,,3,78,29324,551,3447,0
8130,learning ai is the future,motivation,5,229,41548,3184,6348,0
8131,hard work always pays off,tech,7,90,37191,5530,210,0
8132,hard work always pays off,motivation,5,196,40984,6892,4971,1
8133,this post will change your life,tech,6,267,24187,9435,6948,0
8134,this post will change your life,news,13,127,14890,6363,7682,0
8135,stay consistent and grow,tech,12,131,15659,2230,4464,0
8136,learning ai is the future,news,13,34,2003,5819,1806,0
8137,,,2,171,39379,3417,6845,1
8138,stay consistent and grow,news,13,151,16681,2447,4232,0
8139,stay consistent and grow,motivation,8,258,29594,6039,5492,1
8140,stay consistent and grow,meme,9,42,19087,3276,7234,0
8141,learning ai is the future,,1,105,6519,2719,7171,1
8142,learning ai is the future,meme,13,83,42511,583,7196,0
8143,learning ai is the future,meme,10,246,31789,2291,7836,1
8144,learning ai is the future,education,7,106,15875,2925,6174,0
8145,stay consistent and grow,motivation,7,264,3586,2420,2491,0
8146,hard work always pays off,tech,11,167,4445,6684,2069,1
8147,,meme,1,89,28946,1948,2151,1
8148,coding memes are funny,motivation,8,114,27932,5281,3921,1
8149,this post will change your life,education,2,192,18933,6034,7617,1
8150,hard work always pays off,motivation,9,242,43888,5455,171,1
8151,breaking news happening now,tech,14,40,5355,1566,2683,0
8152,breaking news happening now,meme,5,216,46656,2416,7074,0
8153,breaking news happening now,tech,10,88,4372,2421,4491,0
8154,this post will change your life,education,3,94,29408,378,5653,1
8155,learning ai is the future,tech,13,136,49334,8880,5624,0
8156,breaking news happening now,,4,88,16906,86,3432,0
8157,breaking news happening now,education,2,110,16994,9691,1663,1
8158,coding memes are funny,tech,11,184,46499,7269,4953,0
8159,hard work always pays off,education,9,207,4134,7497,5336,0
8160,stay consistent and grow,motivation,7,112,25137,9945,2207,0
8161,this post will change your life,motivation,9,35,19227,5566,7688,1
8162,this post will change your life,motivation,11,54,2067,9814,7269,0
8163,coding memes are funny,,9,91,34470,4198,5311,1
8164,,,7,147,29162,131,3002,1
8165,breaking news happening now,motivation,6,69,13720,7668,3785,0
8166,stay consistent and grow,tech,6,243,34686,9656,7103,1
8167,stay consistent and grow,,1,270,14076,551,1378,0
8168,coding memes are funny,news,9,92,31917,9112,4271,1
8169,learning ai is the future,education,11,180,18119,1030,820,0
8170,breaking news happening now,education,5,153,16159,8669,7327,1
8171,,news,3,28,24510,1642,1461,1
8172,stay consistent and grow,education,10,155,49363,4648,360,0
8173,this post will change your life,education,8,293,2927,1759,1704,0
8174,stay consistent and grow,motivation,4,40,39793,5076,4930,0
8175,hard work always pays off,education,5,236,21803,6129,7932,0
8176,coding memes are funny,education,6,190,19368,3657,4022,0
8177,stay consistent and grow,meme,13,94,6739,2578,605,0
8178,stay consistent and grow,education,1,230,42232,6979,3816,0
8179,stay consistent and grow,news,14,291,23560,8507,2795,0
8180,,education,0,195,41332,5985,7330,0
8181,coding memes are funny,news,14,177,16844,3972,6969,1
8182,this post will change your life,,5,87,1061,7749,5572,0
8183,stay consistent and grow,education,8,125,2171,4837,5341,0
8184,,news,6,182,3933,2146,6272,1
8185,stay consistent and grow,education,11,203,20004,451,2568,1
8186,breaking news happening now,,11,233,34089,3994,6521,1
8187,,education,8,133,27798,5248,4400,0
8188,breaking news happening now,meme,11,246,5194,5199,5443,1
8189,breaking news happening now,,10,87,12278,4184,429,0
8190,stay consistent and grow,meme,2,141,5775,9255,2771,1
8191,stay consistent and grow,education,12,103,46555,9475,3671,0
8192,stay consistent and grow,meme,4,167,8060,1930,7588,1
8193,hard work always pays off,tech,5,145,36465,2833,363,0
8194,,,5,158,42087,9334,2380,1
8195,hard work always pays off,tech,4,177,11418,4337,1682,0
8196,breaking news happening now,,13,183,46537,278,4080,0
8197,hard work always pays off,motivation,1,157,19245,3435,80,0
8198,coding memes are funny,,10,60,22035,6374,4883,0
8199,,motivation,9,299,42330,8302,1446,0
8200,stay consistent and grow,tech,2,135,25429,6224,3342,1
8201,breaking news happening now,,5,57,15788,6056,1271,0
8202,hard work always pays off,motivation,8,66,18719,3769,7520,0
8203,stay consistent and grow,education,14,230,7455,1514,7132,0
8204,stay consistent and grow,education,9,109,39542,8925,4551,0
8205,coding memes are funny,motivation,7,199,20656,8775,1684,0
8206,coding memes are funny,tech,7,204,44005,8517,1077,1
8207,hard work always pays off,news,7,170,49454,5337,1661,1
8208,breaking news happening now,,12,220,27687,9048,6375,1
8209,breaking news happening now,education,10,291,14340,5577,7049,0
8210,,,5,221,3175,1107,2992,0
8211,hard work always pays off,meme,12,42,48629,7558,512,0
8212,hard work always pays off,news,11,257,25352,2692,2079,1
8213,learning ai is the future,meme,10,222,29126,8454,2007,1
8214,coding memes are funny,education,13,104,10897,2606,6157,0
8215,breaking news happening now,motivation,13,27,34733,1691,1307,0
8216,this post will change your life,meme,2,287,28391,7450,1447,0
8217,coding memes are funny,,4,85,27648,3155,7987,1
8218,stay consistent and grow,tech,14,146,13552,9145,3226,0
8219,breaking news happening now,meme,12,135,36217,2433,5499,0
8220,stay consistent and grow,tech,7,108,3789,8428,1294,1
8221,learning ai is the future,news,12,31,727,4625,2748,1
8222,coding memes are funny,news,2,194,2553,9543,2804,0
8223,coding memes are funny,motivation,0,256,1744,6942,5592,0
8224,stay consistent and grow,tech,11,274,19024,3454,445,0
8225,,,13,224,22763,4756,3697,0
8226,breaking news happening now,motivation,14,176,13844,8857,7933,0
8227,this post will change your life,meme,12,29,36207,5168,6272,0
8228,hard work always pays off,motivation,13,193,31522,122,1014,0
8229,this post will change your life,,0,207,33977,4951,6377,0
8230,stay consistent and grow,meme,6,56,38777,7523,7299,1
8231,,news,5,144,34529,5667,2982,0
8232,,motivation,4,250,22732,7248,7706,0
8233,learning ai is the future,,7,283,22669,8121,2206,1
8234,coding memes are funny,news,7,124,38467,4207,562,0
8235,stay consistent and grow,meme,10,232,20861,4334,6250,0
8236,,tech,0,261,34775,353,3027,0
8237,stay consistent and grow,education,6,197,43141,2870,4009,0
8238,,meme,13,130,14739,176,2750,1
8239,breaking news happening now,meme,10,137,2911,3188,5207,0
8240,coding memes are funny,education,1,189,32278,2968,6608,1
8241,hard work always pays off,education,12,154,34829,2247,4253,1
8242,this post will change your life,news,3,262,7509,2631,1382,1
8243,this post will change your life,meme,0,240,24272,5805,3462,0
8244,learning ai is the future,meme,1,281,40754,4563,693,0
8245,breaking news happening now,motivation,12,63,3841,3007,7930,0
8246,hard work always pays off,education,9,269,2786,544,6112,0
8247,,,8,124,15459,6694,4410,1
8248,stay consistent and grow,tech,11,77,43697,2626,2153,0
8249,hard work always pays off,meme,0,255,18573,7476,7107,0
8250,breaking news happening now,motivation,6,119,37395,2526,1479,1
8251,,tech,3,104,10459,7143,6209,0
8252,learning ai is the future,news,6,77,41272,9126,2409,1
8253,stay consistent and grow,,14,142,39160,9077,1436,1
8254,hard work always pays off,motivation,13,117,49328,8979,4666,0
8255,learning ai is the future,tech,6,78,1771,913,161,1
8256,,meme,14,240,27586,3931,1460,1
8257,breaking news happening now,motivation,10,277,35972,4218,6224,1
8258,breaking news happening now,education,12,234,46004,7845,2215,1
8259,breaking news happening now,tech,9,264,38835,9366,3257,0
8260,hard work always pays off,meme,14,68,34618,1724,7763,0
8261,breaking news happening now,motivation,2,148,25652,485,6812,0
8262,hard work always pays off,,14,104,39182,3978,3909,0
8263,learning ai is the future,tech,12,159,35665,8911,1917,0
8264,coding memes are funny,news,1,10,20227,7723,5375,0
8265,learning ai is the future,news,2,108,15777,9445,7039,1
8266,,education,14,13,3820,3878,2515,1
8267,hard work always pays off,motivation,14,256,34004,8747,4468,0
8268,,motivation,4,36,36561,8562,4058,0
8269,this post will change your life,education,12,34,19251,9694,2245,1
8270,this post will change your life,motivation,7,224,12451,3652,5936,1
8271,stay consistent and grow,news,10,154,11874,6516,5381,1
8272,coding memes are funny,news,8,291,15033,9731,877,0
8273,breaking news happening now,education,3,213,26849,6649,518,0
8274,learning ai is the future,meme,5,132,24493,473,1125,1
8275,learning ai is the future,education,3,21,45476,877,6051,0
8276,hard work always pays off,news,14,129,36545,5243,3141,1
8277,stay consistent and grow,education,13,58,44456,1754,4961,0
8278,coding memes are funny,news,13,83,28495,2310,2944,0
8279,breaking news happening now,meme,13,164,4507,5474,477,0
8280,coding memes are funny,news,8,160,48437,8755,21,0
8281,,,4,171,9373,1185,3823,0
8282,this post will change your life,motivation,1,248,30238,3554,4816,0
8283,stay consistent and grow,tech,0,205,26597,1540,7465,0
8284,coding memes are funny,meme,4,157,46178,8155,7763,0
8285,,tech,14,286,13254,6703,6687,0
8286,breaking news happening now,meme,7,194,21329,1875,5407,1
8287,stay consistent and grow,meme,14,151,26543,590,2309,1
8288,breaking news happening now,meme,10,17,47289,724,3717,1
8289,learning ai is the future,,10,289,6228,4415,5575,1
8290,learning ai is the future,meme,13,243,29279,5736,1643,1
8291,breaking news happening now,news,12,77,1615,4122,4490,0
8292,learning ai is the future,motivation,5,174,38161,9132,7836,0
8293,learning ai is the future,news,10,236,42977,686,6048,1
8294,learning ai is the future,news,11,203,34581,2740,5504,1
8295,,,6,203,8474,6577,2394,0
8296,breaking news happening now,motivation,8,25,31819,6442,5063,1
8297,learning ai is the future,,3,269,12264,9128,7500,0
8298,this post will change your life,meme,4,177,25835,1326,6820,1
8299,stay consistent and grow,motivation,8,201,46012,4140,3236,1
8300,breaking news happening now,tech,2,137,25831,5105,3186,0
8301,coding memes are funny,motivation,0,275,27465,1116,745,1
8302,stay consistent and grow,news,7,81,4259,3581,348,1
8303,,meme,8,101,32198,8155,6041,1
8304,,news,10,176,23410,8948,2472,0
8305,hard work always pays off,tech,13,36,32898,6354,1881,1
8306,stay consistent and grow,,9,40,33867,7742,615,0
8307,,,10,181,9439,9667,6751,0
8308,hard work always pays off,meme,11,150,22078,6394,169,0
8309,this post will change your life,education,13,134,2418,5300,2107,1
8310,breaking news happening now,,14,240,16733,921,6743,0
8311,coding memes are funny,news,9,159,37769,8518,1154,0
8312,breaking news happening now,news,3,182,38821,5034,12,1
8313,coding memes are funny,motivation,12,73,8211,719,7306,0
8314,coding memes are funny,meme,11,149,15374,1970,4408,1
8315,breaking news happening now,,5,47,23956,7548,5316,1
8316,stay consistent and grow,,6,150,10078,9124,448,1
8317,learning ai is the future,,6,259,402,5420,225,1
8318,hard work always pays off,,7,198,10218,906,2027,0
8319,learning ai is the future,news,5,291,3719,6833,7798,1
8320,hard work always pays off,tech,6,67,37289,6688,7967,0
8321,learning ai is the future,meme,13,288,20077,833,1292,1
8322,breaking news happening now,meme,14,199,18035,3833,6928,1
8323,breaking news happening now,motivation,8,101,43501,1164,3649,0
8324,coding memes are funny,news,5,32,32750,4870,5012,0
8325,this post will change your life,news,13,252,45387,8226,6356,0
8326,breaking news happening now,education,12,147,14608,2322,1861,1
8327,hard work always pays off,education,14,265,24937,4705,5045,1
8328,coding memes are funny,meme,1,114,30731,4769,3933,1
8329,hard work always pays off,news,3,223,40572,7065,3834,0
8330,learning ai is the future,,4,80,13918,1753,5518,0
8331,this post will change your life,motivation,7,206,40434,5730,2446,1
8332,breaking news happening now,news,14,205,8060,8382,3436,0
8333,learning ai is the future,motivation,3,260,43838,9481,5486,1
8334,coding memes are funny,education,0,124,35655,3037,3336,0
8335,hard work always pays off,,0,183,23805,6625,2123,1
8336,stay consistent and grow,tech,1,131,48058,4710,582,0
8337,,,7,148,40495,456,6743,0
8338,this post will change your life,news,2,197,2257,638,3860,0
8339,breaking news happening now,,5,246,12137,1696,2952,1
8340,hard work always pays off,,6,61,18548,2934,5087,1
8341,breaking news happening now,education,10,171,49578,70,1601,1
8342,breaking news happening now,tech,0,69,18629,2959,7750,1
8343,hard work always pays off,tech,4,51,41115,6877,5377,1
8344,breaking news happening now,education,1,240,19612,6353,1335,1
8345,coding memes are funny,education,6,299,8593,4287,7691,1
8346,this post will change your life,education,11,105,14316,187,884,1
8347,learning ai is the future,motivation,11,165,8810,7282,5370,1
8348,this post will change your life,meme,12,124,31830,3597,7479,1
8349,learning ai is the future,meme,2,158,33592,2012,6644,1
8350,coding memes are funny,meme,8,47,20472,4004,7630,0
8351,this post will change your life,,0,48,3811,3282,98,0
8352,coding memes are funny,motivation,1,82,32563,2949,2738,0
8353,hard work always pays off,education,14,112,9754,3652,1221,0
8354,learning ai is the future,meme,8,11,21044,5777,1466,1
8355,hard work always pays off,motivation,6,62,8204,3943,6982,1
8356,hard work always pays off,motivation,2,14,2710,634,5386,0
8357,this post will change your life,education,10,232,30442,4689,3830,0
8358,breaking news happening now,tech,7,174,44374,7900,7554,1
8359,,motivation,4,38,43559,1330,3233,0
8360,breaking news happening now,news,14,214,43376,6540,5086,0
8361,coding memes are funny,motivation,1,158,47689,9618,2900,0
8362,this post will change your life,tech,9,134,23261,8772,2524,0
8363,hard work always pays off,tech,0,205,39609,8728,1682,0
8364,stay consistent and grow,,5,49,13534,5724,646,1
8365,coding memes are funny,news,3,9,2345,5336,5994,0
8366,hard work always pays off,meme,1,30,38934,5794,1418,1
8367,coding memes are funny,motivation,0,237,26087,6835,1854,0
8368,stay consistent and grow,education,6,286,39681,191,5372,0
8369,learning ai is the future,,3,96,33485,1666,3522,0
8370,coding memes are funny,education,0,219,40231,8227,2743,0
8371,coding memes are funny,news,12,89,20854,5691,614,0
8372,hard work always pays off,tech,9,26,12697,8311,426,0
8373,,meme,0,270,7061,6406,7607,1
8374,breaking news happening now,motivation,6,46,18733,3667,6123,1
8375,hard work always pays off,motivation,4,163,24935,5357,5932,0
